Time,Lat,Long,SST,SSTa,SS,SSa,Depth
2003-04-10 00:00:00.0000000,2,-78.85,15.5491,-2.0318079,35.0014,0.28998684,70
2003-04-10 00:00:00.0000000,2,-78.85,15.4887,-1.80376667,35.0056,0.41216333,75
2003-04-10 00:00:00.0000000,2,-78.85,15.4679,-1.10502273,35.0144,0.45896818,80
2003-04-24 00:00:00.0000000,2,-78.85,27.3807,-0.12414242,31.8415,0.51381818,0
2003-04-24 00:00:00.0000000,2,-78.85,27.4417,-0.03472157,32.1226,-0.71430392,5
2003-04-24 00:00:00.0000000,2,-78.85,27.5563,0.41329412,33.2219,-0.30883333,10
2003-04-24 00:00:00.0000000,2,-78.85,27.4858,0.7136,33.5361,-0.29704118,15
2003-04-24 00:00:00.0000000,2,-78.85,27.4055,1.20292745,33.7346,-0.27877451,20
2003-04-24 00:00:00.0000000,2,-78.85,27.4131,2.36509216,33.7547,-0.39354118,25
2003-04-24 00:00:00.0000000,2,-78.85,27.4154,3.76336667,33.7595,-0.58005882,30
2003-04-24 00:00:00.0000000,2,-78.85,27.2124,4.52983529,33.8307,-0.63293137,35
2003-04-24 00:00:00.0000000,2,-78.85,18.0125,-3.44842353,34.4407,-0.12317451,40
2003-04-24 00:00:00.0000000,2,-78.85,16.6411,-3.36482157,34.9946,0.28619412,45
2003-04-24 00:00:00.0000000,2,-78.85,16.3492,-3.13849216,34.9938,0.23706863,50
2003-04-24 00:00:00.0000000,2,-78.85,16.052,-2.74486739,35.006,0.31625217,55
2003-04-24 00:00:00.0000000,2,-78.85,15.9348,-2.47254091,35.0058,0.17841136,60
2003-04-24 00:00:00.0000000,2,-78.85,15.8429,-2.1677,35.0082,0.14645227,65
2003-04-24 00:00:00.0000000,2,-78.85,15.8151,-1.7658079,35.0078,0.29638684,70
2003-04-24 00:00:00.0000000,2,-78.85,15.7682,-1.52426667,35.0072,0.41376333,75
2003-04-24 00:00:00.0000000,2,-78.85,15.7468,-0.82612273,35.0076,0.45216818,80
2003-05-07 00:00:00.0000000,2,-78.85,27.6801,-0.37791905,31.8996,0.33793333,0
2003-05-07 00:00:00.0000000,2,-78.85,27.7004,-0.29555556,32.3183,0.26238444,5
2003-05-07 00:00:00.0000000,2,-78.85,27.6124,-0.34356364,33.0804,0.71989773,10
2003-05-07 00:00:00.0000000,2,-78.85,27.5912,-0.32370909,33.479,0.81648636,15
2003-05-07 00:00:00.0000000,2,-78.85,27.6816,-0.08952955,33.5861,0.67122046,20
2003-05-07 00:00:00.0000000,2,-78.85,27.7091,0.32927907,33.7073,0.59170465,25
2003-05-07 00:00:00.0000000,2,-78.85,27.6308,0.62300455,33.6928,0.42035682,30
2003-05-07 00:00:00.0000000,2,-78.85,27.3388,1.23626667,33.6839,0.19548222,35
2003-05-07 00:00:00.0000000,2,-78.85,25.3461,1.00104773,33.7321,-0.09459546,40
2003-05-07 00:00:00.0000000,2,-78.85,16.2447,-5.82759091,34.9672,0.79732273,45
2003-05-07 00:00:00.0000000,2,-78.85,15.8843,-4.43041364,35.0175,0.66055,50
2003-05-07 00:00:00.0000000,2,-78.85,15.8372,-3.39329,35.0132,0.4967425,55
2003-05-07 00:00:00.0000000,2,-78.85,15.7429,-2.6606079,35.0078,0.41319737,60
2003-05-07 00:00:00.0000000,2,-78.85,15.5858,-2.53173333,35.0031,0.37107879,65
2003-05-07 00:00:00.0000000,2,-78.85,15.3938,-2.22730345,34.9889,0.36605517,70
2003-05-07 00:00:00.0000000,2,-78.85,15.3347,-1.57086191,35.0033,0.47684286,75
2003-05-22 00:00:00.0000000,2,-78.85,27.7702,-0.28781905,32.1925,0.63083333,0
2003-05-22 00:00:00.0000000,2,-78.85,27.7534,-0.24255556,32.2678,0.21188444,5
2003-05-22 00:00:00.0000000,2,-78.85,27.7734,-0.18256364,32.3785,0.01799773,10
2003-05-22 00:00:00.0000000,2,-78.85,27.7487,-0.16620909,32.5161,-0.14641364,15
2003-05-22 00:00:00.0000000,2,-78.85,27.5563,-0.21482955,32.8564,-0.05847955,20
2003-05-22 00:00:00.0000000,2,-78.85,27.2342,-0.14562093,33.105,-0.01059535,25
2003-05-22 00:00:00.0000000,2,-78.85,26.8007,-0.20709546,33.2369,-0.03554318,30
2003-05-22 00:00:00.0000000,2,-78.85,22.1274,-3.97513333,33.8613,0.37288222,35
2003-05-22 00:00:00.0000000,2,-78.85,16.5042,-7.84085227,34.9287,1.10200455,40
2003-05-22 00:00:00.0000000,2,-78.85,15.9573,-6.11499091,35.0627,0.89282273,45
2003-05-22 00:00:00.0000000,2,-78.85,15.8757,-4.43901364,35.0446,0.68765,50
2008-01-09 00:00:00.0000000,2,-78.85,16.7639,0.6285875,34.9345,-0.00743438,58
2008-01-09 00:00:00.0000000,2,-78.85,16.8208,0.6683125,34.9216,-0.01874375,57
2008-01-09 00:00:00.0000000,2,-78.85,16.863,0.69385625,34.913,-0.02369063,56
2008-01-09 00:00:00.0000000,2,-78.85,16.8994,0.74906154,34.9083,0.29373333,55
2008-01-09 00:00:00.0000000,2,-78.85,16.9291,0.69872813,34.9007,-0.02476875,54
2008-01-09 00:00:00.0000000,2,-78.85,16.9473,0.68211875,34.8951,-0.02835,53
2008-01-09 00:00:00.0000000,2,-78.85,16.9527,0.6493125,34.8962,-0.02189375,52
2008-01-09 00:00:00.0000000,2,-78.85,16.9647,0.61052188,34.8974,-0.00655625,51
2008-01-09 00:00:00.0000000,2,-78.85,16.9881,0.2191,34.8952,0.43602195,50
2008-01-09 00:00:00.0000000,2,-78.85,17.0162,0.41049375,34.8889,0.08795,49
2008-01-09 00:00:00.0000000,2,-78.85,17.0455,0.2503375,34.8806,0.13222813,48
2008-01-09 00:00:00.0000000,2,-78.85,17.073,0.13910625,34.8737,0.15618438,47
2008-01-09 00:00:00.0000000,2,-78.85,17.1542,0.0792375,34.8717,0.20652813,46
2008-01-09 00:00:00.0000000,2,-78.85,17.4333,-0.06204762,34.8001,0.40746191,45
2008-01-09 00:00:00.0000000,2,-78.85,17.8652,0.37159688,34.6498,0.07888438,44
2008-01-09 00:00:00.0000000,2,-78.85,18.3873,0.76400938,34.4782,-0.08580625,43
2008-01-09 00:00:00.0000000,2,-78.85,19.0967,1.273325,34.2161,-0.283475,42
2008-01-09 00:00:00.0000000,2,-78.85,19.5445,1.52095625,34.0091,-0.44256875,41
2008-01-09 00:00:00.0000000,2,-78.85,19.9985,1.46748333,33.845,-0.46962381,40
2008-01-09 00:00:00.0000000,2,-78.85,20.4955,1.90414063,33.6706,-0.6455875,39
2008-01-09 00:00:00.0000000,2,-78.85,21.2099,2.222825,33.4851,-0.69236875,38
2008-01-09 00:00:00.0000000,2,-78.85,22.2534,2.60276875,33.3232,-0.6189875,37
2008-01-09 00:00:00.0000000,2,-78.85,23.3144,2.983075,33.1528,-0.61144063,36
2008-01-09 00:00:00.0000000,2,-78.85,24.1634,3.42810714,33.1813,-0.63794048,35
2008-01-09 00:00:00.0000000,2,-78.85,24.9514,3.53565,33.1011,-0.45355313,34
2008-01-09 00:00:00.0000000,2,-78.85,25.1125,3.31216875,33.0946,-0.36289063,33
2008-01-09 00:00:00.0000000,2,-78.85,25.1454,2.97774688,33.1011,-0.24100938,32
2008-01-09 00:00:00.0000000,2,-78.85,25.1726,2.51531875,33.1031,-0.067125,31
2008-01-09 00:00:00.0000000,2,-78.85,25.2183,2.24207857,33.1041,-0.17766905,30
2008-01-09 00:00:00.0000000,2,-78.85,25.295,1.84331563,33.1046,0.26826563,29
2008-01-09 00:00:00.0000000,2,-78.85,25.3947,1.52097813,33.1082,0.43799688,28
2008-01-09 00:00:00.0000000,2,-78.85,25.4624,1.32049688,33.1132,0.55256875,27
2008-01-09 00:00:00.0000000,2,-78.85,25.5372,1.16019063,33.133,0.6746875,26
2008-01-09 00:00:00.0000000,2,-78.85,25.7521,0.98804286,33.1452,0.49617619,25
2008-01-09 00:00:00.0000000,2,-78.85,26.0892,1.17925,33.1281,0.8677625,24
2008-01-09 00:00:00.0000000,2,-78.85,26.2767,1.24210313,33.0867,0.88195938,23
2008-01-09 00:00:00.0000000,2,-78.85,26.3965,1.20450625,33.0303,0.90624688,22
2008-01-09 00:00:00.0000000,2,-78.85,26.4801,1.0809875,32.9706,0.96045938,21
2008-01-09 00:00:00.0000000,2,-78.85,26.5037,0.63970465,32.8633,0.64620465,20
2008-01-09 00:00:00.0000000,2,-78.85,26.4738,0.82852813,32.7403,0.8319875,19
2008-01-09 00:00:00.0000000,2,-78.85,26.4517,0.69927188,32.6613,0.80029375,18
2008-01-09 00:00:00.0000000,2,-78.85,26.4565,0.56673125,32.6137,0.81906875,17
2008-01-09 00:00:00.0000000,2,-78.85,26.4688,0.46206875,32.572,0.8566,16
2008-01-09 00:00:00.0000000,2,-78.85,26.4764,0.2804881,32.538,0.51826429,15
2008-01-09 00:00:00.0000000,2,-78.85,26.4805,0.21342813,32.5085,0.9673875,14
2008-01-09 00:00:00.0000000,2,-78.85,26.4823,0.09195313,32.487,1.02748125,13
2008-01-09 00:00:00.0000000,2,-78.85,26.4848,-0.03845938,32.4673,1.10127344,12
2008-01-09 00:00:00.0000000,2,-78.85,26.4839,-0.16095455,32.4248,1.1554,11
2008-01-09 00:00:00.0000000,2,-78.85,26.4788,-0.22109302,32.3755,0.81586279,10
2008-01-09 00:00:00.0000000,2,-78.85,26.4712,-0.38585455,32.3252,1.33033939,9
2002-04-04 00:00:00.0000000,2,-78.85,17.2039,-0.3770079,34.5441,-0.16731316,70
2002-04-04 00:00:00.0000000,2,-78.85,16.2414,-1.05106667,34.6863,0.09286333,75
2002-04-04 00:00:00.0000000,2,-78.85,15.7876,-0.78532273,34.7129,0.15746818,80
2002-04-17 00:00:00.0000000,2,-78.85,26.7206,-0.78424242,34.7161,3.38841818,0
2002-04-17 00:00:00.0000000,2,-78.85,25.5256,-1.95082157,34.7179,1.88099608,5
2002-04-17 00:00:00.0000000,2,-78.85,23.3067,-3.83630588,34.7321,1.20136667,10
2002-04-17 00:00:00.0000000,2,-78.85,22.5799,-4.1923,34.742,0.90885882,15
2002-04-17 00:00:00.0000000,2,-78.85,22.3166,-3.88597255,34.7405,0.72712549,20
2002-04-17 00:00:00.0000000,2,-78.85,21.964,-3.08400784,34.735,0.58675882,25
2002-04-17 00:00:00.0000000,2,-78.85,21.3564,-2.29563333,34.7416,0.40204118,30
2002-04-17 00:00:00.0000000,2,-78.85,20.7299,-1.95266471,34.7634,0.29976863,35
2002-04-17 00:00:00.0000000,2,-78.85,20.5123,-0.94862353,34.7902,0.22632549,40
2002-04-17 00:00:00.0000000,2,-78.85,20.4137,0.40777843,34.8123,0.10389412,45
2002-04-17 00:00:00.0000000,2,-78.85,20.1437,0.65600784,34.8271,0.07036863,50
2002-04-17 00:00:00.0000000,2,-78.85,19.4845,0.68763261,34.8388,0.14905217,55
2002-04-17 00:00:00.0000000,2,-78.85,18.4168,0.00945909,34.844,0.01661136,60
2002-04-17 00:00:00.0000000,2,-78.85,17.4623,-0.5483,34.8453,-0.01644773,65
2002-04-17 00:00:00.0000000,2,-78.85,16.9403,-0.6406079,34.8346,0.12318684,70
2002-04-17 00:00:00.0000000,2,-78.85,16.3344,-0.95806667,30.7447,-3.84873667,75
2002-04-17 00:00:00.0000000,2,-78.85,15.9885,-0.58442273,32.4221,-2.13333182,80
2002-05-02 00:00:00.0000000,2,-78.85,27.7443,-0.31371905,34.2696,2.70793333,0
2002-05-02 00:00:00.0000000,2,-78.85,27.6827,-0.31325556,34.4373,2.38138444,5
2002-05-02 00:00:00.0000000,2,-78.85,27.6127,-0.34326364,34.5957,2.23519773,10
2002-05-02 00:00:00.0000000,2,-78.85,27.3972,-0.51770909,34.7038,2.04128636,15
2002-05-02 00:00:00.0000000,2,-78.85,27.1036,-0.66752955,34.7533,1.83842046,20
2002-05-02 00:00:00.0000000,2,-78.85,26.6378,-0.74202093,34.7595,1.64390465,25
2002-05-02 00:00:00.0000000,2,-78.85,24.9108,-2.09699546,34.762,1.48955682,30
2002-05-02 00:00:00.0000000,2,-78.85,22.8696,-3.23293333,34.7676,1.27918222,35
2002-05-02 00:00:00.0000000,2,-78.85,20.7789,-3.56615227,34.7714,0.94470455,40
2002-05-02 00:00:00.0000000,2,-78.85,19.0307,-3.04159091,34.782,0.61212273,45
2002-05-02 00:00:00.0000000,2,-78.85,18.5227,-1.79201364,31.6364,-2.72055,50
2002-05-02 00:00:00.0000000,2,-78.85,18.3952,-0.83529,31.852,-2.6644575,55
2002-05-02 00:00:00.0000000,2,-78.85,18.111,-0.2925079,32.343,-2.25160263,60
2002-05-02 00:00:00.0000000,2,-78.85,17.7714,-0.34613333,32.853,-1.77902121,65
2002-05-02 00:00:00.0000000,2,-78.85,17.7201,0.09899655,33.2141,-1.40874483,70
2002-05-02 00:00:00.0000000,2,-78.85,17.2916,0.3860381,33.4356,-1.09085714,75
2002-05-20 00:00:00.0000000,2,-78.85,27.9441,-0.11391905,33.5511,1.98943333,0
2002-05-20 00:00:00.0000000,2,-78.85,27.8641,-0.13185556,33.6482,1.59228444,5
2002-05-20 00:00:00.0000000,2,-78.85,27.8813,-0.07466364,33.7832,1.42269773,10
2002-05-20 00:00:00.0000000,2,-78.85,27.9388,0.02389091,34.0371,1.37458636,15
2002-05-20 00:00:00.0000000,2,-78.85,27.9137,0.14257046,34.3814,1.46652046,20
2002-05-20 00:00:00.0000000,2,-78.85,27.8753,0.49547907,34.6656,1.55000465,25
2002-05-20 00:00:00.0000000,2,-78.85,27.8359,0.82810455,34.8062,1.53375682,30
2002-05-20 00:00:00.0000000,2,-78.85,27.6971,1.59456667,34.8287,1.34028222,35
2002-05-20 00:00:00.0000000,2,-78.85,26.1927,1.84764773,34.8318,1.00510455,40
2002-05-20 00:00:00.0000000,2,-78.85,23.5139,1.44160909,34.8262,0.65632273,45
2002-05-20 00:00:00.0000000,2,-78.85,19.7662,-0.54851364,30.9542,-3.40275,50
2002-05-20 00:00:00.0000000,2,-78.85,18.1123,-1.11819,31.7733,-2.7431575,55
2002-05-20 00:00:00.0000000,2,-78.85,17.8081,-0.5954079,32.2507,-2.34390263,60
2002-05-20 00:00:00.0000000,2,-78.85,17.4679,-0.64963333,32.3949,-2.23712121,65
2000-02-17 00:00:00.0000000,2,-78.85,19.12,-2.78558889,34.79,1.2318463,20
2000-02-17 00:00:00.0000000,2,-78.85,17.35,-2.89847115,34.85,0.83393077,25
2000-02-17 00:00:00.0000000,2,-78.85,15.92,-3.56443396,34.91,0.65701321,30
2000-02-17 00:00:00.0000000,2,-78.85,15.91,-3.02522115,29.1,-5.14826923,35
2000-02-17 00:00:00.0000000,2,-78.85,15.77,-2.240425,29.0,-5.47396731,40
2000-02-17 00:00:00.0000000,2,-78.85,15.23,-2.339824,29.0,-5.536404,45
2000-02-17 00:00:00.0000000,2,-78.85,14.81,-2.470834,25.1,-9.410368,50
2000-02-17 00:00:00.0000000,2,-78.85,14.38,-2.23520698,25.0,-9.56978605,55
2000-02-17 00:00:00.0000000,2,-78.85,13.96,-2.29356667,26.1,-8.32640256,60
2000-02-29 00:00:00.0000000,2,-78.85,27.31,0.17703077,34.55,4.94769615,0
2000-02-29 00:00:00.0000000,2,-78.85,27.32,0.57458113,34.55,2.98383019,5
2000-02-29 00:00:00.0000000,2,-78.85,21.29,-4.12000926,34.56,2.14559444,10
2000-02-29 00:00:00.0000000,2,-78.85,18.45,-5.01581111,34.59,1.31269815,15
2000-02-29 00:00:00.0000000,2,-78.85,18.19,-3.71558889,34.7,1.1418463,20
2000-02-29 00:00:00.0000000,2,-78.85,17.88,-2.36847115,34.82,0.80393077,25
2000-02-29 00:00:00.0000000,2,-78.85,17.46,-2.02443396,34.95,0.69701321,30
2000-02-29 00:00:00.0000000,2,-78.85,16.88,-2.05522115,34.95,0.70173077,35
2000-02-29 00:00:00.0000000,2,-78.85,16.43,-1.580425,34.96,0.48603269,40
2000-02-29 00:00:00.0000000,2,-78.85,16.26,-1.309824,34.95,0.413596,45
2000-02-29 00:00:00.0000000,2,-78.85,15.58,-1.700834,34.94,0.429632,50
2000-02-29 00:00:00.0000000,2,-78.85,14.74,-1.87520698,34.94,0.37021395,55
2000-02-29 00:00:00.0000000,2,-78.85,13.9,-2.35356667,34.94,0.51359744,60
2000-02-29 00:00:00.0000000,2,-78.85,13.85,-2.37445,29.7,-4.854025,65
2000-02-29 00:00:00.0000000,2,-78.85,13.8,-2.30891111,28.2,-6.34088889,70
2000-02-29 00:00:00.0000000,2,-78.85,13.75,-2.38097097,28.0,-6.48840323,75
2000-02-29 00:00:00.0000000,2,-78.85,13.7,-1.9550913,26.6,-7.68693478,80
2000-03-15 00:00:00.0000000,2,-78.85,26.19,-0.693012,34.94,3.46278,0
2000-03-15 00:00:00.0000000,2,-78.85,25.95,-0.60014706,34.94,2.47360392,5
2000-03-15 00:00:00.0000000,2,-78.85,18.19,-7.26237255,34.95,1.7560902,10
2000-03-15 00:00:00.0000000,2,-78.85,16.1,-7.90091569,34.97,1.29744706,15
2000-03-15 00:00:00.0000000,2,-78.85,15.77,-6.67784902,34.97,1.0432549,20
2000-03-15 00:00:00.0000000,2,-78.85,15.63,-5.54502941,34.97,0.7954,25
2000-03-15 00:00:00.0000000,2,-78.85,15.55,-4.30481569,34.98,0.66340196,30
2000-03-15 00:00:00.0000000,2,-78.85,15.52,-3.355364,34.98,0.436208,35
2000-03-15 00:00:00.0000000,2,-78.85,15.49,-2.65483469,34.98,0.33829388,40
2000-03-15 00:00:00.0000000,2,-78.85,15.4,-2.42171875,34.98,0.25515625,45
2000-03-15 00:00:00.0000000,2,-78.85,15.18,-2.41757872,34.97,0.28025106,50
2000-03-15 00:00:00.0000000,2,-78.85,15.07,-2.04300698,34.96,0.16506512,55
2000-03-15 00:00:00.0000000,2,-78.85,14.97,-1.97767046,34.96,0.19812727,60
2000-03-15 00:00:00.0000000,2,-78.85,14.93,-1.81206829,31.7,-2.81826829,65
2000-03-15 00:00:00.0000000,2,-78.85,14.89,-1.61737692,29.8,-4.63684103,70
2000-03-15 00:00:00.0000000,2,-78.85,14.87,-1.41866471,31.1,-3.35943529,75
2000-03-15 00:00:00.0000000,2,-78.85,14.86,-1.5034375,28.2,-6.26609167,80
2000-03-31 00:00:00.0000000,2,-78.85,26.73,-0.153012,34.5,3.02278,0
2000-03-31 00:00:00.0000000,2,-78.85,26.7,0.14985294,34.62,2.15360392,5
2000-03-31 00:00:00.0000000,2,-78.85,26.41,0.95762745,34.84,1.6460902,10
2000-03-31 00:00:00.0000000,2,-78.85,26.02,2.01908431,35.01,1.33744706,15
2000-03-31 00:00:00.0000000,2,-78.85,24.6,2.15215098,35.02,1.0932549,20
2000-03-31 00:00:00.0000000,2,-78.85,21.55,0.37497059,35.01,0.8354,25
2000-03-31 00:00:00.0000000,2,-78.85,20.0,0.14518431,35.01,0.69340196,30
1996-07-26 00:00:00.0000000,2,-78.85,24.5,-2.77119333,33.6,0.80277111,30
1996-07-26 00:00:00.0000000,2,-78.85,24.0,-3.15393256,33.8,0.89722558,35
1996-07-26 00:00:00.0000000,2,-78.85,23.8,-2.46120909,34.1,1.02587046,40
1996-07-26 00:00:00.0000000,2,-78.85,23.4,-0.85880465,34.0,0.61799535,45
1996-07-26 00:00:00.0000000,2,-78.85,21.3,-0.33823182,34.3,0.24519773,50
1996-12-12 00:00:00.0000000,2,-78.85,26.7,-0.22276087,29.8,-0.24894348,0
1996-12-12 00:00:00.0000000,2,-78.85,26.6,-0.3740325,29.9,-0.83838,5
1996-12-12 00:00:00.0000000,2,-78.85,26.4,-0.572675,30.2,-0.6717225,10
1996-12-12 00:00:00.0000000,2,-78.85,26.5,-0.45825854,30.2,-0.89595366,15
1996-12-12 00:00:00.0000000,2,-78.85,26.5,-0.42783171,30.3,-1.06968049,20
1996-12-12 00:00:00.0000000,2,-78.85,26.4,-0.43988537,30.4,-1.20477805,25
1996-12-12 00:00:00.0000000,2,-78.85,26.4,-0.22596098,30.5,-1.47130488,30
1996-12-12 00:00:00.0000000,2,-78.85,26.4,0.54466342,30.5,-1.83935122,35
1996-12-12 00:00:00.0000000,2,-78.85,16.3,-8.42339024,33.8,1.12395854,40
1996-12-12 00:00:00.0000000,2,-78.85,15.5,-7.59660244,34.2,1.1060561,45
1996-12-12 00:00:00.0000000,2,-78.85,14.9,-5.1700525,34.5,0.7552175,50
1996-12-12 00:00:00.0000000,2,-78.85,14.7,-2.61343947,34.5,-0.09866842,55
1996-12-12 00:00:00.0000000,2,-78.85,14.5,-2.16073784,34.6,-0.09776757,60
1996-12-12 00:00:00.0000000,2,-78.85,14.3,-2.17967714,34.6,-0.00160571,65
1996-12-12 00:00:00.0000000,2,-78.85,14.2,-2.36780333,34.6,0.04250333,70
1996-12-12 00:00:00.0000000,2,-78.85,14.3,-2.12723667,34.6,0.16734667,75
1996-12-12 00:00:00.0000000,2,-78.85,14.3,-2.01428095,34.6,0.33859524,80
1997-01-16 00:00:00.0000000,2,-78.85,26.2,-0.92360909,30.0,0.40948636,0
1997-01-16 00:00:00.0000000,2,-78.85,26.2,-0.89492046,30.6,-0.41832727,5
1997-01-16 00:00:00.0000000,2,-78.85,26.2,-0.49989302,31.2,-0.35963721,10
1997-01-16 00:00:00.0000000,2,-78.85,26.0,-0.19591191,31.5,-0.51973571,15
1997-01-16 00:00:00.0000000,2,-78.85,26.0,0.13600465,31.5,-0.71709535,20
1997-01-16 00:00:00.0000000,2,-78.85,26.0,1.23594286,31.6,-1.04902381,25
1997-01-16 00:00:00.0000000,2,-78.85,25.9,2.92377857,31.7,-1.58176905,30
1997-01-16 00:00:00.0000000,2,-78.85,25.6,4.86470714,31.8,-2.01924048,35
1997-01-16 00:00:00.0000000,2,-78.85,15.4,-3.13101667,34.4,0.08537619,40
1997-01-16 00:00:00.0000000,2,-78.85,15.0,-2.49534762,34.6,0.20736191,45
1997-01-16 00:00:00.0000000,2,-78.85,14.8,-1.969,34.6,0.14082195,50
1997-01-16 00:00:00.0000000,2,-78.85,14.8,-1.35033846,34.6,-0.01456667,55
1997-01-16 00:00:00.0000000,2,-78.85,14.7,-1.23251026,34.7,0.14068205,60
1997-01-16 00:00:00.0000000,2,-78.85,14.7,-0.95778182,34.7,0.29063333,65
1997-01-16 00:00:00.0000000,2,-78.85,14.5,-0.9582375,34.7,0.6625875,70
1997-01-16 00:00:00.0000000,2,-78.85,14.5,-1.069935,34.7,0.432915,75
1997-01-16 00:00:00.0000000,2,-78.85,14.4,-1.15627143,34.7,-0.08339286,80
1997-02-06 00:00:00.0000000,2,-78.85,26.9,-0.23296923,27.5,-2.10230385,0
1997-02-06 00:00:00.0000000,2,-78.85,26.8,0.05458113,28.8,-2.76616981,5
1997-02-06 00:00:00.0000000,2,-78.85,26.5,1.08999074,29.3,-3.11440556,10
1997-02-06 00:00:00.0000000,2,-78.85,26.7,3.23418889,30.1,-3.17730185,15
1997-02-06 00:00:00.0000000,2,-78.85,26.1,4.19441111,30.3,-3.2581537,20
1997-02-06 00:00:00.0000000,2,-78.85,17.2,-3.04847115,33.9,-0.11606923,25
1997-02-06 00:00:00.0000000,2,-78.85,15.4,-4.08443396,34.5,0.24701321,30
1997-02-06 00:00:00.0000000,2,-78.85,15.2,-3.73522115,34.6,0.35173077,35
1997-02-06 00:00:00.0000000,2,-78.85,15.1,-2.910425,34.6,0.12603269,40
1997-02-24 00:00:00.0000000,2,-78.85,28.5,1.36703077,29.7,0.09769615,0
1997-02-24 00:00:00.0000000,2,-78.85,28.4,1.65458113,29.8,-1.76616981,5
1994-05-25 00:00:00.0000000,2,-78.85,27.2,-0.71490909,32.0,-0.66251364,15
1994-05-25 00:00:00.0000000,2,-78.85,27.2,-0.57112955,32.0,-0.91487955,20
1994-05-25 00:00:00.0000000,2,-78.85,27.1,-0.27982093,32.0,-1.11559535,25
1994-05-25 00:00:00.0000000,2,-78.85,27.0,-0.00779546,32.0,-1.27244318,30
1994-05-25 00:00:00.0000000,2,-78.85,27.0,0.89746667,32.0,-1.48841778,35
1994-05-25 00:00:00.0000000,2,-78.85,27.0,2.65494773,32.0,-1.82669546,40
1994-05-25 00:00:00.0000000,2,-78.85,26.0,3.92770909,32.5,-1.66987727,45
1994-05-25 00:00:00.0000000,2,-78.85,25.0,4.68528636,33.0,-1.35695,50
1994-06-10 00:00:00.0000000,2,-78.85,27.9,0.266275,31.2,-0.25018,0
1994-06-10 00:00:00.0000000,2,-78.85,27.8,0.01362889,31.3,-0.64759111,5
1994-06-10 00:00:00.0000000,2,-78.85,27.8,0.00830444,31.3,-0.79794,10
1994-06-10 00:00:00.0000000,2,-78.85,27.8,0.01131556,31.5,-0.76013778,15
1994-06-10 00:00:00.0000000,2,-78.85,27.8,0.04016667,31.6,-0.95814222,20
1994-06-10 00:00:00.0000000,2,-78.85,27.8,0.06734651,31.7,-1.00997209,25
1994-06-10 00:00:00.0000000,2,-78.85,27.6,0.04920476,31.9,-0.93421429,30
1994-06-10 00:00:00.0000000,2,-78.85,27.4,0.44853171,32.0,-1.03492683,35
1994-06-10 00:00:00.0000000,2,-78.85,27.3,2.47000238,32.2,-1.33201191,40
1994-06-10 00:00:00.0000000,2,-78.85,26.8,5.14576829,32.2,-1.98389024,45
1994-06-10 00:00:00.0000000,2,-78.85,20.6,0.58060256,32.2,-2.27968462,50
1994-06-24 00:00:00.0000000,2,-78.85,27.9,0.266275,32.1,0.64982,0
1994-06-24 00:00:00.0000000,2,-78.85,26.9,-0.88637111,32.1,0.15240889,5
1994-06-24 00:00:00.0000000,2,-78.85,27.3,-0.49169556,32.0,-0.09794,10
1994-06-24 00:00:00.0000000,2,-78.85,27.3,-0.48868444,32.0,-0.26013778,15
1994-06-24 00:00:00.0000000,2,-78.85,27.2,-0.55983333,32.2,-0.35814222,20
1994-06-24 00:00:00.0000000,2,-78.85,27.2,-0.53265349,32.0,-0.70997209,25
1994-06-24 00:00:00.0000000,2,-78.85,27.1,-0.45079524,32.6,-0.23421429,30
1994-06-24 00:00:00.0000000,2,-78.85,27.1,0.14853171,32.8,-0.23492683,35
1994-06-24 00:00:00.0000000,2,-78.85,27.1,2.27000238,32.9,-0.63201191,40
1994-06-24 00:00:00.0000000,2,-78.85,25.5,3.84576829,33.0,-1.18389024,45
1994-06-24 00:00:00.0000000,2,-78.85,18.1,-1.91939744,34.9,0.42031539,50
1994-08-10 00:00:00.0000000,2,-78.85,27.0,-0.19713939,32.7,0.8339303,0
1994-08-10 00:00:00.0000000,2,-78.85,26.9,-0.37523214,32.7,0.69406429,5
1994-08-10 00:00:00.0000000,2,-78.85,26.9,-0.38938421,32.8,0.69864737,10
1994-08-10 00:00:00.0000000,2,-78.85,26.9,-0.34825179,32.9,0.61373571,15
1994-08-10 00:00:00.0000000,2,-78.85,26.9,-0.36914737,32.9,0.56429123,20
1994-08-10 00:00:00.0000000,2,-78.85,26.9,-0.3037375,32.9,0.5153625,25
1994-08-10 00:00:00.0000000,2,-78.85,26.9,-0.24325536,32.9,0.42639107,30
1994-08-10 00:00:00.0000000,2,-78.85,26.9,0.39620893,32.9,0.20624464,35
1994-08-10 00:00:00.0000000,2,-78.85,26.9,2.40719818,32.9,-0.18437818,40
1994-08-10 00:00:00.0000000,2,-78.85,26.9,5.49791964,33.0,-0.54975,45
1994-08-10 00:00:00.0000000,2,-78.85,26.9,7.829,33.3,-0.8315,50
1994-08-25 00:00:00.0000000,2,-78.85,28.0,0.80286061,31.6,-0.2660697,0
1994-08-25 00:00:00.0000000,2,-78.85,28.0,0.72476786,31.7,-0.30593571,5
1994-08-25 00:00:00.0000000,2,-78.85,28.0,0.71061579,31.7,-0.40135263,10
1994-08-25 00:00:00.0000000,2,-78.85,28.0,0.75174821,31.8,-0.48626429,15
