Time,SST,SS,Depth,Long,Lat
2020-11-30,14.1936,34.9616,53.0,-78.85,2.0
2020-11-30,14.1806,34.9524,54.0,-78.85,2.0
2020-11-30,14.1601,34.9452,55.0,-78.85,2.0
2020-11-30,14.1406,34.9492,56.0,-78.85,2.0
2020-11-30,14.1292,34.9503,57.0,-78.85,2.0
2020-11-30,14.1251,34.9465,58.0,-78.85,2.0
2020-11-30,14.1217,34.9388,59.0,-78.85,2.0
2020-11-30,14.1127,34.9326,60.0,-78.85,2.0
2020-11-30,14.1009,34.9344,61.0,-78.85,2.0
2020-11-30,14.0899,34.9301,62.0,-78.85,2.0
2020-11-30,14.0788,34.9316,63.0,-78.85,2.0
2020-11-30,14.0663,34.9201,64.0,-78.85,2.0
2020-11-30,14.0331,34.9015,65.0,-78.85,2.0
2020-11-30,13.9753,34.9121,66.0,-78.85,2.0
2020-11-30,13.936,34.9101,67.0,-78.85,2.0
2020-11-30,13.9011,34.9206,68.0,-78.85,2.0
2020-11-30,13.8813,34.9273,69.0,-78.85,2.0
2020-11-30,13.8719,34.932,70.0,-78.85,2.0
2020-11-30,13.8689,34.9311,71.0,-78.85,2.0
2020-11-30,13.8673,34.93,72.0,-78.85,2.0
2020-11-30,13.8666,34.9288,73.0,-78.85,2.0
2020-11-30,13.8664,34.9273,74.0,-78.85,2.0
2020-11-30,13.8651,34.926,75.0,-78.85,2.0
2020-11-30,13.8636,34.9242,76.0,-78.85,2.0
2020-11-30,13.8615,34.9235,77.0,-78.85,2.0
2020-11-30,13.8675,34.9084,78.0,-78.85,2.0
2020-11-30,13.89,34.8711,79.0,-78.85,2.0
2020-11-30,13.8932,34.9117,80.0,-78.85,2.0
2020-12-15,26.2946,26.2768,1.0,-78.85,2.0
2020-12-15,26.8178,31.222,2.0,-78.85,2.0
2020-12-15,26.7895,31.1831,3.0,-78.85,2.0
2020-12-15,26.9078,31.3188,4.0,-78.85,2.0
2020-12-15,26.8905,31.308,5.0,-78.85,2.0
2020-12-15,26.8902,31.3081,6.0,-78.85,2.0
2020-12-15,26.89,31.3149,7.0,-78.85,2.0
2020-12-15,26.8922,31.322,8.0,-78.85,2.0
2020-12-15,26.8949,31.3275,9.0,-78.85,2.0
2020-12-15,26.8974,31.3398,10.0,-78.85,2.0
2020-12-15,26.8996,31.3483,11.0,-78.85,2.0
2020-12-15,26.9009,31.3697,12.0,-78.85,2.0
2020-12-15,26.9038,31.3899,13.0,-78.85,2.0
2020-12-15,26.9105,31.3943,14.0,-78.85,2.0
2020-12-15,26.9141,31.3983,15.0,-78.85,2.0
2020-12-15,26.9139,31.409,16.0,-78.85,2.0
2020-12-15,26.9094,31.45,17.0,-78.85,2.0
2020-12-15,26.9039,31.5379,18.0,-78.85,2.0
2020-12-15,26.8739,31.7032,19.0,-78.85,2.0
2020-12-15,26.8087,31.9127,20.0,-78.85,2.0
2020-12-15,26.7259,32.1009,21.0,-78.85,2.0
2020-12-15,26.6512,32.1584,22.0,-78.85,2.0
2020-12-15,26.6175,32.1725,23.0,-78.85,2.0
2020-12-15,26.5971,32.1742,24.0,-78.85,2.0
2020-12-15,26.5807,32.1722,25.0,-78.85,2.0
2020-12-15,26.5634,32.1581,26.0,-78.85,2.0
2020-12-15,26.5316,32.1438,27.0,-78.85,2.0
2020-12-15,26.487,32.1452,28.0,-78.85,2.0
2020-12-15,26.4398,32.1559,29.0,-78.85,2.0
2020-12-15,26.4076,32.173,30.0,-78.85,2.0
2020-12-15,26.385,32.1913,31.0,-78.85,2.0
2020-12-15,26.3701,32.2036,32.0,-78.85,2.0
2020-12-15,26.3643,32.2071,33.0,-78.85,2.0
2020-12-15,26.3589,32.215,34.0,-78.85,2.0
2020-12-15,26.3564,32.2181,35.0,-78.85,2.0
2020-12-15,26.357,32.2195,36.0,-78.85,2.0
2020-12-15,26.3569,32.2201,37.0,-78.85,2.0
2020-12-15,26.3566,32.2211,38.0,-78.85,2.0
2020-12-15,26.3567,32.2235,39.0,-78.85,2.0
2020-12-15,26.3562,32.226,40.0,-78.85,2.0
2020-12-15,26.3557,32.2292,41.0,-78.85,2.0
2020-12-15,26.3554,32.2354,42.0,-78.85,2.0
2020-12-15,26.3565,32.2411,43.0,-78.85,2.0
2020-12-15,26.3598,32.249,44.0,-78.85,2.0
2020-12-15,26.3659,32.2562,45.0,-78.85,2.0
2020-12-15,26.3737,32.2701,46.0,-78.85,2.0
2020-12-15,26.388,32.2835,47.0,-78.85,2.0
2020-12-15,26.4071,32.3148,48.0,-78.85,2.0
2020-12-15,26.4154,32.2974,49.0,-78.85,2.0
2020-12-15,26.3726,32.2875,50.0,-78.85,2.0
2020-12-15,26.3176,32.3095,51.0,-78.85,2.0
2020-12-15,26.1497,31.5063,52.0,-78.85,2.0
2020-12-15,23.4384,29.8613,53.0,-78.85,2.0
2020-12-15,18.4795,32.6101,54.0,-78.85,2.0
2020-12-15,15.7219,34.068,55.0,-78.85,2.0
2020-12-15,14.3448,34.7628,56.0,-78.85,2.0
2020-12-15,14.1255,34.9014,57.0,-78.85,2.0
2020-12-15,14.0566,34.9422,58.0,-78.85,2.0
2020-12-15,14.0308,34.9541,59.0,-78.85,2.0
2020-12-15,14.0235,34.9511,60.0,-78.85,2.0
2020-12-15,14.0173,34.9356,61.0,-78.85,2.0
2020-12-15,13.9925,34.9023,62.0,-78.85,2.0
2020-12-15,13.928,34.8881,63.0,-78.85,2.0
2020-12-15,13.8601,34.9225,64.0,-78.85,2.0
2020-12-15,13.8289,34.93,65.0,-78.85,2.0
2020-12-15,13.8034,34.9205,66.0,-78.85,2.0
2020-12-15,13.7719,34.922,67.0,-78.85,2.0
2020-12-15,13.7441,34.9214,68.0,-78.85,2.0
2020-12-15,13.7174,34.9131,69.0,-78.85,2.0
2020-12-15,13.6864,34.9239,70.0,-78.85,2.0
2020-12-15,13.6699,34.9367,71.0,-78.85,2.0
2020-12-15,13.6657,34.9377,72.0,-78.85,2.0
2020-12-15,13.6644,34.9381,73.0,-78.85,2.0
2020-12-15,13.6637,34.9335,74.0,-78.85,2.0
2020-12-15,13.6611,34.9343,75.0,-78.85,2.0
2020-12-15,13.6596,34.9338,76.0,-78.85,2.0
2020-12-15,13.6585,34.9327,77.0,-78.85,2.0
2020-12-15,13.6591,34.9291,78.0,-78.85,2.0
2020-12-15,13.6636,34.9161,79.0,-78.85,2.0
2020-12-15,13.6556,34.9103,80.0,-78.85,2.0
2020-12-28,25.7884,29.3286,1.0,-78.85,2.0
2020-12-28,26.2351,31.0663,2.0,-78.85,2.0
2020-12-28,26.3596,31.3206,3.0,-78.85,2.0
2020-12-28,26.3882,31.3168,4.0,-78.85,2.0
2020-12-28,26.3971,31.3127,5.0,-78.85,2.0
2020-12-28,26.3999,31.3141,6.0,-78.85,2.0
2020-12-28,26.4035,31.3246,7.0,-78.85,2.0
2020-12-28,26.3681,31.357,8.0,-78.85,2.0
2020-12-28,26.4354,31.4006,9.0,-78.85,2.0
2020-12-28,26.4418,31.4171,10.0,-78.85,2.0
2020-12-28,26.4402,31.4576,11.0,-78.85,2.0
2020-12-28,26.4298,31.5156,12.0,-78.85,2.0
2020-12-28,26.4033,31.5903,13.0,-78.85,2.0
2020-12-28,26.3698,31.7005,14.0,-78.85,2.0
2020-12-28,26.3268,31.7788,15.0,-78.85,2.0
2020-12-28,26.2712,31.8629,16.0,-78.85,2.0
2020-12-28,26.2397,31.9187,17.0,-78.85,2.0
2020-12-28,26.2123,31.9717,18.0,-78.85,2.0
2020-12-28,26.21,31.9751,19.0,-78.85,2.0
2020-12-28,26.2087,31.9758,20.0,-78.85,2.0
2020-12-28,26.1972,31.9783,21.0,-78.85,2.0
2020-12-28,26.1947,31.9907,22.0,-78.85,2.0
2020-12-28,26.1984,31.9931,23.0,-78.85,2.0
2020-12-28,26.1833,31.9852,24.0,-78.85,2.0
2020-12-28,26.1666,31.9831,25.0,-78.85,2.0
2020-12-28,26.1518,31.9839,26.0,-78.85,2.0
2020-12-28,26.1354,31.9949,27.0,-78.85,2.0
2020-12-28,26.1271,32.0045,28.0,-78.85,2.0
2020-12-28,26.123,32.0138,29.0,-78.85,2.0
2020-12-28,26.1135,32.0213,30.0,-78.85,2.0
2020-12-28,26.1038,32.0354,31.0,-78.85,2.0
2020-12-28,26.0975,32.0581,32.0,-78.85,2.0
2020-12-28,26.0936,32.0764,33.0,-78.85,2.0
2020-12-28,26.0814,32.0874,34.0,-78.85,2.0
2020-12-28,26.0745,32.1192,35.0,-78.85,2.0
2020-12-28,26.0605,32.1092,36.0,-78.85,2.0
2020-12-28,26.0326,32.1403,37.0,-78.85,2.0
2020-12-28,26.0188,32.1308,38.0,-78.85,2.0
2020-12-28,25.9779,32.1619,39.0,-78.85,2.0
2020-12-28,25.9414,32.1388,40.0,-78.85,2.0
2020-12-28,25.7537,32.126,41.0,-78.85,2.0
2020-12-28,25.43,32.208,42.0,-78.85,2.0
2020-12-28,25.077,32.3379,43.0,-78.85,2.0
2020-12-28,24.8922,32.4065,44.0,-78.85,2.0
2020-12-28,24.7492,32.4527,45.0,-78.85,2.0
2020-12-28,24.6312,32.4885,46.0,-78.85,2.0
2020-12-28,24.5714,32.5066,47.0,-78.85,2.0
2020-12-28,24.5278,32.5119,48.0,-78.85,2.0
2020-12-28,24.4555,32.4746,49.0,-78.85,2.0
2020-12-28,22.4789,30.9905,50.0,-78.85,2.0
2020-12-28,16.6035,33.421,51.0,-78.85,2.0
2020-12-28,14.8244,34.7768,52.0,-78.85,2.0
2020-12-28,14.6073,34.9271,53.0,-78.85,2.0
2020-12-28,14.591,34.9257,54.0,-78.85,2.0
2020-12-28,14.5854,34.9213,55.0,-78.85,2.0
2020-12-28,14.5827,34.9143,56.0,-78.85,2.0
2020-12-28,14.5797,34.9074,57.0,-78.85,2.0
2020-12-28,14.5739,34.9018,58.0,-78.85,2.0
2020-12-28,14.5604,34.8907,59.0,-78.85,2.0
2020-12-28,14.5334,34.8793,60.0,-78.85,2.0
2020-12-28,14.4995,34.8883,61.0,-78.85,2.0
2020-12-28,14.4733,34.8905,62.0,-78.85,2.0
2020-12-28,14.4487,34.8935,63.0,-78.85,2.0
2020-12-28,14.4339,34.8936,64.0,-78.85,2.0
2020-12-28,14.4235,34.8919,65.0,-78.85,2.0
2020-12-28,14.4117,34.8839,66.0,-78.85,2.0
2020-12-28,14.3943,34.8839,67.0,-78.85,2.0
2020-12-28,14.3731,34.8809,68.0,-78.85,2.0
2020-12-28,14.357,34.8858,69.0,-78.85,2.0
2020-12-28,14.3449,34.8877,70.0,-78.85,2.0
2020-12-28,14.339,34.8887,71.0,-78.85,2.0
2020-12-28,14.3377,34.8888,72.0,-78.85,2.0
2020-12-28,14.3338,34.8818,73.0,-78.85,2.0
2020-12-28,14.3232,34.8832,74.0,-78.85,2.0
2020-12-28,14.3155,34.8842,75.0,-78.85,2.0
2020-12-28,14.3122,34.8849,76.0,-78.85,2.0
2020-12-28,14.3076,34.8804,77.0,-78.85,2.0
2020-12-28,14.3013,34.8845,78.0,-78.85,2.0
2020-12-28,14.2991,34.887,79.0,-78.85,2.0
2020-12-28,14.3348,34.915,80.0,-78.85,2.0
