Time,Lat,Long,SST,SSH,SS
2021-05-27 00:00:00.0000000,2,-78.83333588,28.489243,0.43305764,31.307413
2021-05-28 00:00:00.0000000,2,-78.83333588,28.493637,0.40650654,31.455427
2021-05-29 00:00:00.0000000,2,-78.83333588,28.595448,0.3912473,31.455427
2021-05-30 00:00:00.0000000,2,-78.83333588,28.522202,0.41840875,31.39439
2021-05-31 00:00:00.0000000,2,-78.83333588,28.439436,0.43122655,31.328775
2021-06-01 00:00:00.0000000,2,-78.83333588,28.40794,0.4177984,31.298258
2021-06-02 00:00:00.0000000,2,-78.83333588,28.369122,0.40650654,31.431013
2021-06-03 00:00:00.0000000,2,-78.83333588,28.345684,0.40864283,31.481369
2021-06-04 00:00:00.0000000,2,-78.83333588,28.320047,0.40833765,31.304361
2021-06-05 00:00:00.0000000,2,-78.83333588,28.214577,0.4232917,31.30131
2021-06-06 00:00:00.0000000,2,-78.83333588,28.206518,0.4199347,31.267738
2021-06-07 00:00:00.0000000,2,-78.83333588,28.131077,0.41627246,31.324198
2021-06-08 00:00:00.0000000,2,-78.83333588,28.31492,0.41261023,31.42491
2021-06-09 00:00:00.0000000,2,-78.83333588,28.276833,0.42207098,30.925932
2021-06-10 00:00:00.0000000,2,-78.83333588,28.202124,0.4092532,30.58565
2021-06-11 00:00:00.0000000,2,-78.83333588,28.272438,0.38636434,30.774864
2021-06-12 00:00:00.0000000,2,-78.83333588,28.282692,0.3665273,31.02359
2021-06-13 00:00:00.0000000,2,-78.83333588,27.809534,0.3540147,30.597858
2021-06-14 00:00:00.0000000,2,-78.83333588,27.739952,0.35096285,30.869473
2021-06-15 00:00:00.0000000,2,-78.83333588,27.337841,0.36744285,30.115665
2021-06-16 00:00:00.0000000,2,-78.83333588,27.47261,0.3704947,29.35728
2021-06-17 00:00:00.0000000,2,-78.83333588,27.745811,0.37537766,29.804377
2021-06-18 00:00:00.0000000,2,-78.83333588,27.984589,0.3894162,30.951872
2021-06-19 00:00:00.0000000,2,-78.83333588,27.890835,0.3869747,31.12888
2021-06-20 00:00:00.0000000,2,-78.83333588,27.879848,0.3723258,31.232643
2021-06-21 00:00:00.0000000,2,-78.83333588,27.836636,0.364391,31.206701
2021-06-22 00:00:00.0000000,2,-78.83333588,27.893764,0.3439436,31.127354
2021-06-23 00:00:00.0000000,2,-78.83333588,27.89523,0.32013917,30.558184
2021-06-24 00:00:00.0000000,2,-78.83333588,27.99704,0.31037325,30.582598
2021-06-25 00:00:00.0000000,2,-78.83333588,27.851284,0.33753473,30.86642
2021-06-26 00:00:00.0000000,2,-78.83333588,27.884975,0.34943694,31.16245
2021-06-27 00:00:00.0000000,2,-78.83333588,27.786827,0.356151,31.041903
2021-06-28 00:00:00.0000000,2,-78.83333588,27.943571,0.34943694,30.983917
2021-06-29 00:00:00.0000000,2,-78.83333588,28.049776,0.3540147,31.049532
2021-06-30 00:00:00.0000000,2,-78.83333588,27.875454,0.3482162,31.232643
2021-07-01 00:00:00.0000000,2,-78.83333588,27.816126,0.32868436,31.655323
2021-07-02 00:00:00.0000000,2,-78.83333588,27.934782,0.31434065,31.76519
2021-07-03 00:00:00.0000000,2,-78.83333588,27.884975,0.31434065,31.609547
2021-07-04 00:00:00.0000000,2,-78.83333588,27.924528,0.33051544,31.687368
2021-07-05 00:00:00.0000000,2,-78.83333588,27.903286,0.33417767,31.803339
2021-07-06 00:00:00.0000000,2,-78.83333588,27.96408,0.3128147,31.714834
2021-07-07 00:00:00.0000000,2,-78.83333588,27.920866,0.32502213,31.717886
2021-07-08 00:00:00.0000000,2,-78.83333588,27.896694,0.32654804,31.763664
2021-07-09 00:00:00.0000000,2,-78.83333588,27.837368,0.32898954,31.879635
2021-07-10 00:00:00.0000000,2,-78.83333588,28.048311,0.34028137,31.965086
2021-07-11 00:00:00.0000000,2,-78.83333588,28.022675,0.33814508,31.977295
2021-07-12 00:00:00.0000000,2,-78.83333588,27.959684,0.35462508,31.958982
2021-07-13 00:00:00.0000000,2,-78.83333588,27.935514,0.35462508,32.026123
2021-07-14 00:00:00.0000000,2,-78.83333588,28.004364,0.3277688,32.0658
2021-07-15 00:00:00.0000000,2,-78.83333588,27.986786,0.347911,32.070377
2021-07-16 00:00:00.0000000,2,-78.83333588,27.953825,0.36561173,32.09937
2021-07-17 00:00:00.0000000,2,-78.83333588,27.987518,0.36164433,32.105473
2021-07-18 00:00:00.0000000,2,-78.83333588,27.986786,0.3558458,32.100895
2021-07-19 00:00:00.0000000,2,-78.83333588,28.19773,0.36378062,32.04138
2021-07-20 00:00:00.0000000,2,-78.83333588,28.17063,0.364391,31.975769
2021-07-21 00:00:00.0000000,2,-78.83333588,28.090061,0.3662221,32.033752
2021-07-22 00:00:00.0000000,2,-78.83333588,28.011688,0.35065767,32.137516
2021-07-23 00:00:00.0000000,2,-78.83333588,27.960417,0.35126805,32.198555
2021-07-24 00:00:00.0000000,2,-78.83333588,27.873257,0.36561173,32.242805
2021-07-25 00:00:00.0000000,2,-78.83333588,27.90768,0.3988769,32.255013
2021-07-26 00:00:00.0000000,2,-78.83333588,28.040987,0.3994873,32.242805
