Time,Temp,Prcp,Wvel,Wdir,Long,Lat
2021-01-09 15:00:00,26.5,0.0,3.7533333333333334,294.6666666666667,-78.73,1.82
2021-01-09 16:00:00,26.6,0.0,3.34,295.8333333333333,-78.73,1.82
2021-01-09 17:00:00,26.5,0.0,2.8166666666666664,296.6666666666667,-78.73,1.82
2021-01-09 18:00:00,26.2,0.0,1.2899999999999998,295.0,-78.73,1.82
2021-01-09 19:00:00,25.8,0.0,1.2933333333333332,301.0,-78.73,1.82
2021-01-09 20:00:00,25.5,0.05000000000000001,0.7366666666666667,301.0,-78.73,1.82
2021-01-09 21:00:00,25.1,0.0,1.9633333333333336,247.83333333333334,-78.73,1.82
2021-01-09 22:00:00,25.5,0.016666666666666666,0.8216666666666667,212.16666666666666,-78.73,1.82
2021-01-09 23:00:00,25.1,0.0,2.231666666666667,226.83333333333334,-78.73,1.82
2021-01-10 00:00:00,24.8,0.0,2.4066666666666667,157.5,-78.73,1.82
2021-01-10 01:00:00,24.7,0.0,2.9516666666666667,163.5,-78.73,1.82
2021-01-10 02:00:00,24.6,0.0,3.573333333333333,169.33333333333334,-78.73,1.82
2021-01-10 03:00:00,24.2,0.0,3.936666666666666,161.66666666666666,-78.73,1.82
2021-01-10 04:00:00,24.0,0.0,2.2216666666666662,167.5,-78.73,1.82
2021-01-10 05:00:00,23.7,0.0,2.1666666666666665,234.83333333333334,-78.73,1.82
2021-01-10 06:00:00,23.7,0.0,1.4516666666666669,208.0,-78.73,1.82
2021-01-10 07:00:00,23.9,0.0,1.3599999999999997,191.16666666666666,-78.73,1.82
2021-01-10 08:00:00,24.4,0.0,1.9266666666666667,190.33333333333334,-78.73,1.82
2021-01-10 09:00:00,25.5,0.0,1.2783333333333333,177.83333333333334,-78.73,1.82
2021-01-10 10:00:00,26.3,0.0,1.2283333333333333,174.83333333333334,-78.73,1.82
2021-01-10 11:00:00,26.5,0.0,1.5466666666666662,160.66666666666666,-78.73,1.82
2021-01-10 12:00:00,27.6,0.0,2.6149999999999998,152.33333333333334,-78.73,1.82
2021-01-10 13:00:00,27.2,0.0,4.425,315.1666666666667,-78.73,1.82
2021-01-10 14:00:00,27.3,0.0,3.8066666666666666,302.0,-78.73,1.82
2021-01-10 15:00:00,27.0,0.0,3.405,290.1666666666667,-78.73,1.82
2021-01-10 16:00:00,27.0,0.0,2.9016666666666673,283.8333333333333,-78.73,1.82
2021-01-10 17:00:00,26.7,0.0,2.9250000000000003,284.0,-78.73,1.82
2021-01-10 18:00:00,26.5,0.0,2.1566666666666667,289.5,-78.73,1.82
2021-01-10 19:00:00,26.2,0.05000000000000001,1.1683333333333332,293.6666666666667,-78.73,1.82
2021-01-10 20:00:00,25.7,0.06666666666666667,1.2183333333333333,292.0,-78.73,1.82
2021-01-10 21:00:00,25.4,1.2333333333333332,1.0416666666666665,285.5,-78.73,1.82
2021-01-10 22:00:00,24.6,0.2833333333333334,1.4483333333333333,187.33333333333334,-78.73,1.82
2021-01-10 23:00:00,24.7,0.0,2.045,302.6666666666667,-78.73,1.82
2021-01-11 00:00:00,25.0,0.08333333333333333,4.255,185.16666666666666,-78.73,1.82
2021-01-11 01:00:00,24.5,0.016666666666666666,4.613333333333333,165.0,-78.73,1.82
2021-01-11 02:00:00,24.1,0.0,4.12,189.5,-78.73,1.82
2021-01-11 03:00:00,24.1,0.0,4.458333333333333,178.83333333333334,-78.73,1.82
2021-01-11 04:00:00,24.0,0.0,4.038333333333333,169.66666666666666,-78.73,1.82
2021-01-11 05:00:00,23.7,0.0,3.286666666666667,158.83333333333334,-78.73,1.82
